hits,quarter,term,year
20,1,equalism,1900
14,2,equalism,1900
21,3,equalism,1900
21,4,equalism,1900
16,1,equalism,1901
22,2,equalism,1901
18,3,equalism,1901
18,4,equalism,1901
26,1,equalism,1902
22,2,equalism,1902
25,3,equalism,1902
26,4,equalism,1902
22,1,equalism,1903
22,2,equalism,1903
23,3,equalism,1903
15,4,equalism,1903
24,1,equalism,1904
30,2,equalism,1904
35,3,equalism,1904
28,4,equalism,1904
30,1,equalism,1905
20,2,equalism,1905
25,3,equalism,1905
38,4,equalism,1905
28,1,equalism,1906
39,2,equalism,1906
41,3,equalism,1906
29,4,equalism,1906
44,1,equalism,1907
50,2,equalism,1907
41,3,equalism,1907
39,4,equalism,1907
45,1,equalism,1908
41,2,equalism,1908
46,3,equalism,1908
43,4,equalism,1908
56,1,equalism,1909
49,2,equalism,1909
43,3,equalism,1909
65,4,equalism,1909
43,1,equalism,1910
40,2,equalism,1910
29,3,equalism,1910
30,4,equalism,1910
41,1,equalism,1911
37,2,equalism,1911
26,3,equalism,1911
57,4,equalism,1911
45,1,equalism,1912
45,2,equalism,1912
32,3,equalism,1912
35,4,equalism,1912
29,1,equalism,1913
30,2,equalism,1913
29,3,equalism,1913
32,4,equalism,1913
38,1,equalism,1914
35,2,equalism,1914
30,3,equalism,1914
30,4,equalism,1914
55,1,equalism,1915
48,2,equalism,1915
36,3,equalism,1915
35,4,equalism,1915
40,1,equalism,1916
26,2,equalism,1916
32,3,equalism,1916
28,4,equalism,1916
33,1,equalism,1917
38,2,equalism,1917
26,3,equalism,1917
27,4,equalism,1917
35,1,equalism,1918
29,2,equalism,1918
37,3,equalism,1918
27,4,equalism,1918
35,1,equalism,1919
34,2,equalism,1919
49,3,equalism,1919
31,4,equalism,1919
48,1,equalism,1920
46,2,equalism,1920
50,3,equalism,1920
50,4,equalism,1920
63,1,equalism,1921
89,2,equalism,1921
70,3,equalism,1921
78,4,equalism,1921
85,1,equalism,1922
87,2,equalism,1922
67,3,equalism,1922
69,4,equalism,1922
61,1,equalism,1923
46,2,equalism,1923
45,3,equalism,1923
48,4,equalism,1923
70,1,equalism,1924
64,2,equalism,1924
44,3,equalism,1924
49,4,equalism,1924
67,1,equalism,1925
58,2,equalism,1925
44,3,equalism,1925
52,4,equalism,1925
91,1,equalism,1926
101,2,equalism,1926
69,3,equalism,1926
82,4,equalism,1926
100,1,equalism,1927
87,2,equalism,1927
103,3,equalism,1927
80,4,equalism,1927
156,1,equalism,1928
109,2,equalism,1928
85,3,equalism,1928
77,4,equalism,1928
96,1,equalism,1929
88,2,equalism,1929
115,3,equalism,1929
100,4,equalism,1929
107,1,equalism,1930
93,2,equalism,1930
98,3,equalism,1930
91,4,equalism,1930
108,1,equalism,1931
102,2,equalism,1931
83,3,equalism,1931
84,4,equalism,1931
116,1,equalism,1932
83,2,equalism,1932
83,3,equalism,1932
66,4,equalism,1932
92,1,equalism,1933
69,2,equalism,1933
55,3,equalism,1933
57,4,equalism,1933
78,1,equalism,1934
94,2,equalism,1934
80,3,equalism,1934
78,4,equalism,1934
86,1,equalism,1935
74,2,equalism,1935
77,3,equalism,1935
70,4,equalism,1935
104,1,equalism,1936
93,2,equalism,1936
106,3,equalism,1936
85,4,equalism,1936
116,1,equalism,1937
90,2,equalism,1937
106,3,equalism,1937
89,4,equalism,1937
172,1,equalism,1938
127,2,equalism,1938
127,3,equalism,1938
127,4,equalism,1938
130,1,equalism,1939
106,2,equalism,1939
111,3,equalism,1939
77,4,equalism,1939
127,1,equalism,1940
116,2,equalism,1940
92,3,equalism,1940
95,4,equalism,1940
135,1,equalism,1941
117,2,equalism,1941
81,3,equalism,1941
85,4,equalism,1941
139,1,equalism,1942
112,2,equalism,1942
109,3,equalism,1942
97,4,equalism,1942
144,1,equalism,1943
101,2,equalism,1943
100,3,equalism,1943
107,4,equalism,1943
118,1,equalism,1944
104,2,equalism,1944
109,3,equalism,1944
83,4,equalism,1944
113,1,equalism,1945
94,2,equalism,1945
89,3,equalism,1945
103,4,equalism,1945
98,1,equalism,1946
84,2,equalism,1946
71,3,equalism,1946
86,4,equalism,1946
138,1,equalism,1947
117,2,equalism,1947
110,3,equalism,1947
111,4,equalism,1947
144,1,equalism,1948
100,2,equalism,1948
120,3,equalism,1948
84,4,equalism,1948
139,1,equalism,1949
100,2,equalism,1949
96,3,equalism,1949
93,4,equalism,1949
130,1,equalism,1950
102,2,equalism,1950
89,3,equalism,1950
93,4,equalism,1950
113,1,equalism,1951
105,2,equalism,1951
98,3,equalism,1951
90,4,equalism,1951
100,1,equalism,1952
105,2,equalism,1952
102,3,equalism,1952
69,4,equalism,1952
87,1,equalism,1953
91,2,equalism,1953
77,3,equalism,1953
78,4,equalism,1953
84,1,equalism,1954
92,2,equalism,1954
80,3,equalism,1954
79,4,equalism,1954
63,1,equalism,1955
68,2,equalism,1955
109,3,equalism,1955
95,4,equalism,1955
110,1,equalism,1956
71,2,equalism,1956
92,3,equalism,1956
81,4,equalism,1956
64,1,equalism,1957
61,2,equalism,1957
63,3,equalism,1957
74,4,equalism,1957
81,1,equalism,1958
78,2,equalism,1958
96,3,equalism,1958
97,4,equalism,1958
89,1,equalism,1959
94,2,equalism,1959
108,3,equalism,1959
67,4,equalism,1959
54,1,equalism,1960
81,2,equalism,1960
75,3,equalism,1960
80,4,equalism,1960
107,1,equalism,1961
119,2,equalism,1961
93,3,equalism,1961
78,4,equalism,1961
66,1,equalism,1962
90,2,equalism,1962
87,3,equalism,1962
50,4,equalism,1962
27,1,equalism,1963
94,2,equalism,1963
93,3,equalism,1963
58,4,equalism,1963
1117,1,equalism,1964
1141,2,equalism,1964
1117,3,equalism,1964
945,4,equalism,1964
51,1,equalism,1965
69,2,equalism,1965
74,3,equalism,1965
59,4,equalism,1965
68,1,equalism,1966
81,2,equalism,1966
57,3,equalism,1966
58,4,equalism,1966
69,1,equalism,1967
66,2,equalism,1967
64,3,equalism,1967
49,4,equalism,1967
71,1,equalism,1968
79,2,equalism,1968
64,3,equalism,1968
75,4,equalism,1968
66,1,equalism,1969
51,2,equalism,1969
56,3,equalism,1969
54,4,equalism,1969
837,1,equalism,1970
785,2,equalism,1970
791,3,equalism,1970
808,4,equalism,1970
888,1,equalism,1971
824,2,equalism,1971
909,3,equalism,1971
839,4,equalism,1971
1065,1,equalism,1972
897,2,equalism,1972
834,3,equalism,1972
1058,4,equalism,1972
873,1,equalism,1973
853,2,equalism,1973
762,3,equalism,1973
770,4,equalism,1973
758,1,equalism,1974
864,2,equalism,1974
833,3,equalism,1974
864,4,equalism,1974
919,1,equalism,1975
884,2,equalism,1975
873,3,equalism,1975
1041,4,equalism,1975
721,1,equalism,1976
928,2,equalism,1976
814,3,equalism,1976
741,4,equalism,1976
833,1,equalism,1977
983,2,equalism,1977
889,3,equalism,1977
1016,4,equalism,1977
886,1,equalism,1978
930,2,equalism,1978
411,3,equalism,1978
551,4,equalism,1978
821,1,equalism,1979
797,2,equalism,1979
734,3,equalism,1979
850,4,equalism,1979
51,1,equalism,1980
62,2,equalism,1980
66,3,equalism,1980
56,4,equalism,1980
711,1,equalism,1981
692,2,equalism,1981
801,3,equalism,1981
861,4,equalism,1981
783,1,equalism,1982
828,2,equalism,1982
695,3,equalism,1982
740,4,equalism,1982
674,1,equalism,1983
736,2,equalism,1983
729,3,equalism,1983
772,4,equalism,1983
766,1,equalism,1984
744,2,equalism,1984
807,3,equalism,1984
794,4,equalism,1984
759,1,equalism,1985
682,2,equalism,1985
672,3,equalism,1985
787,4,equalism,1985
674,1,equalism,1986
681,2,equalism,1986
673,3,equalism,1986
717,4,equalism,1986
642,1,equalism,1987
725,2,equalism,1987
725,3,equalism,1987
745,4,equalism,1987
722,1,equalism,1988
683,2,equalism,1988
679,3,equalism,1988
735,4,equalism,1988
691,1,equalism,1989
732,2,equalism,1989
697,3,equalism,1989
729,4,equalism,1989
671,1,equalism,1990
684,2,equalism,1990
624,3,equalism,1990
645,4,equalism,1990
597,1,equalism,1991
645,2,equalism,1991
666,3,equalism,1991
712,4,equalism,1991
656,1,equalism,1992
647,2,equalism,1992
641,3,equalism,1992
625,4,equalism,1992
665,1,equalism,1993
597,2,equalism,1993
595,3,equalism,1993
619,4,equalism,1993
605,1,equalism,1994
623,2,equalism,1994
607,3,equalism,1994
584,4,equalism,1994
643,1,equalism,1995
631,2,equalism,1995
615,3,equalism,1995
656,4,equalism,1995
571,1,equalism,1996
580,2,equalism,1996
600,3,equalism,1996
609,4,equalism,1996
533,1,equalism,1997
566,2,equalism,1997
555,3,equalism,1997
604,4,equalism,1997
627,1,equalism,1998
610,2,equalism,1998
548,3,equalism,1998
573,4,equalism,1998
639,1,equalism,1999
636,2,equalism,1999
573,3,equalism,1999
628,4,equalism,1999
700,1,equalism,2000
709,2,equalism,2000
718,3,equalism,2000
805,4,equalism,2000
