hits,quarter,term,year
0,1,feminism NOT black,1900
0,2,feminism NOT black,1900
0,3,feminism NOT black,1900
0,4,feminism NOT black,1900
0,1,feminism NOT black,1901
0,2,feminism NOT black,1901
0,3,feminism NOT black,1901
0,4,feminism NOT black,1901
0,1,feminism NOT black,1902
0,2,feminism NOT black,1902
0,3,feminism NOT black,1902
0,4,feminism NOT black,1902
0,1,feminism NOT black,1903
0,2,feminism NOT black,1903
0,3,feminism NOT black,1903
0,4,feminism NOT black,1903
0,1,feminism NOT black,1904
0,2,feminism NOT black,1904
0,3,feminism NOT black,1904
0,4,feminism NOT black,1904
0,1,feminism NOT black,1905
0,2,feminism NOT black,1905
0,3,feminism NOT black,1905
0,4,feminism NOT black,1905
0,1,feminism NOT black,1906
0,2,feminism NOT black,1906
0,3,feminism NOT black,1906
0,4,feminism NOT black,1906
0,1,feminism NOT black,1907
0,2,feminism NOT black,1907
0,3,feminism NOT black,1907
0,4,feminism NOT black,1907
0,1,feminism NOT black,1908
0,2,feminism NOT black,1908
0,3,feminism NOT black,1908
0,4,feminism NOT black,1908
0,1,feminism NOT black,1909
0,2,feminism NOT black,1909
0,3,feminism NOT black,1909
0,4,feminism NOT black,1909
0,1,feminism NOT black,1910
0,2,feminism NOT black,1910
0,3,feminism NOT black,1910
0,4,feminism NOT black,1910
0,1,feminism NOT black,1911
0,2,feminism NOT black,1911
0,3,feminism NOT black,1911
0,4,feminism NOT black,1911
0,1,feminism NOT black,1912
0,2,feminism NOT black,1912
0,3,feminism NOT black,1912
0,4,feminism NOT black,1912
0,1,feminism NOT black,1913
0,2,feminism NOT black,1913
0,3,feminism NOT black,1913
0,4,feminism NOT black,1913
0,1,feminism NOT black,1914
0,2,feminism NOT black,1914
0,3,feminism NOT black,1914
0,4,feminism NOT black,1914
0,1,feminism NOT black,1915
0,2,feminism NOT black,1915
0,3,feminism NOT black,1915
0,4,feminism NOT black,1915
0,1,feminism NOT black,1916
0,2,feminism NOT black,1916
0,3,feminism NOT black,1916
0,4,feminism NOT black,1916
0,1,feminism NOT black,1917
0,2,feminism NOT black,1917
0,3,feminism NOT black,1917
0,4,feminism NOT black,1917
0,1,feminism NOT black,1918
0,2,feminism NOT black,1918
0,3,feminism NOT black,1918
0,4,feminism NOT black,1918
0,1,feminism NOT black,1919
0,2,feminism NOT black,1919
0,3,feminism NOT black,1919
0,4,feminism NOT black,1919
0,1,feminism NOT black,1920
0,2,feminism NOT black,1920
0,3,feminism NOT black,1920
0,4,feminism NOT black,1920
0,1,feminism NOT black,1921
0,2,feminism NOT black,1921
0,3,feminism NOT black,1921
0,4,feminism NOT black,1921
0,1,feminism NOT black,1922
0,2,feminism NOT black,1922
0,3,feminism NOT black,1922
0,4,feminism NOT black,1922
0,1,feminism NOT black,1923
0,2,feminism NOT black,1923
0,3,feminism NOT black,1923
0,4,feminism NOT black,1923
0,1,feminism NOT black,1924
0,2,feminism NOT black,1924
0,3,feminism NOT black,1924
0,4,feminism NOT black,1924
0,1,feminism NOT black,1925
0,2,feminism NOT black,1925
0,3,feminism NOT black,1925
0,4,feminism NOT black,1925
0,1,feminism NOT black,1926
0,2,feminism NOT black,1926
0,3,feminism NOT black,1926
0,4,feminism NOT black,1926
0,1,feminism NOT black,1927
0,2,feminism NOT black,1927
0,3,feminism NOT black,1927
0,4,feminism NOT black,1927
0,1,feminism NOT black,1928
0,2,feminism NOT black,1928
1,3,feminism NOT black,1928
0,4,feminism NOT black,1928
0,1,feminism NOT black,1929
0,2,feminism NOT black,1929
0,3,feminism NOT black,1929
0,4,feminism NOT black,1929
0,1,feminism NOT black,1930
0,2,feminism NOT black,1930
0,3,feminism NOT black,1930
0,4,feminism NOT black,1930
0,1,feminism NOT black,1931
0,2,feminism NOT black,1931
0,3,feminism NOT black,1931
0,4,feminism NOT black,1931
0,1,feminism NOT black,1932
0,2,feminism NOT black,1932
0,3,feminism NOT black,1932
0,4,feminism NOT black,1932
0,1,feminism NOT black,1933
0,2,feminism NOT black,1933
0,3,feminism NOT black,1933
0,4,feminism NOT black,1933
0,1,feminism NOT black,1934
0,2,feminism NOT black,1934
0,3,feminism NOT black,1934
0,4,feminism NOT black,1934
0,1,feminism NOT black,1935
0,2,feminism NOT black,1935
0,3,feminism NOT black,1935
0,4,feminism NOT black,1935
0,1,feminism NOT black,1936
0,2,feminism NOT black,1936
0,3,feminism NOT black,1936
0,4,feminism NOT black,1936
0,1,feminism NOT black,1937
0,2,feminism NOT black,1937
0,3,feminism NOT black,1937
0,4,feminism NOT black,1937
0,1,feminism NOT black,1938
0,2,feminism NOT black,1938
0,3,feminism NOT black,1938
0,4,feminism NOT black,1938
0,1,feminism NOT black,1939
0,2,feminism NOT black,1939
0,3,feminism NOT black,1939
0,4,feminism NOT black,1939
0,1,feminism NOT black,1940
0,2,feminism NOT black,1940
