hits,quarter,term,year
1,1,feminist,1900
2,2,feminist,1900
1,3,feminist,1900
2,4,feminist,1900
2,1,feminist,1901
7,2,feminist,1901
2,3,feminist,1901
1,4,feminist,1901
2,1,feminist,1902
0,2,feminist,1902
7,3,feminist,1902
0,4,feminist,1902
1,1,feminist,1903
0,2,feminist,1903
0,3,feminist,1903
0,4,feminist,1903
3,1,feminist,1904
2,2,feminist,1904
6,3,feminist,1904
7,4,feminist,1904
3,1,feminist,1905
7,2,feminist,1905
6,3,feminist,1905
3,4,feminist,1905
3,1,feminist,1906
1,2,feminist,1906
2,3,feminist,1906
4,4,feminist,1906
5,1,feminist,1907
2,2,feminist,1907
5,3,feminist,1907
7,4,feminist,1907
2,1,feminist,1908
5,2,feminist,1908
7,3,feminist,1908
15,4,feminist,1908
15,1,feminist,1909
13,2,feminist,1909
5,3,feminist,1909
7,4,feminist,1909
3,1,feminist,1910
9,2,feminist,1910
6,4,feminist,1910
8,1,feminist,1911
4,2,feminist,1911
8,3,feminist,1911
19,4,feminist,1911
14,1,feminist,1912
10,2,feminist,1912
11,3,feminist,1912
22,4,feminist,1912
25,1,feminist,1913
26,2,feminist,1913
12,3,feminist,1913
37,4,feminist,1913
52,1,feminist,1914
50,2,feminist,1914
8,3,feminist,1914
14,4,feminist,1914
24,1,feminist,1915
22,2,feminist,1915
30,3,feminist,1915
12,4,feminist,1915
7,1,feminist,1916
12,2,feminist,1916
18,3,feminist,1916
9,4,feminist,1916
8,1,feminist,1917
7,2,feminist,1917
8,3,feminist,1917
15,4,feminist,1917
12,1,feminist,1918
9,2,feminist,1918
9,3,feminist,1918
2,4,feminist,1918
2,1,feminist,1919
14,2,feminist,1919
4,3,feminist,1919
9,4,feminist,1919
14,1,feminist,1920
15,2,feminist,1920
17,3,feminist,1920
13,4,feminist,1920
9,1,feminist,1921
19,2,feminist,1921
6,3,feminist,1921
9,4,feminist,1921
7,1,feminist,1922
20,2,feminist,1922
10,3,feminist,1922
14,4,feminist,1922
20,1,feminist,1923
15,2,feminist,1923
17,3,feminist,1923
16,4,feminist,1923
16,1,feminist,1924
14,2,feminist,1924
13,3,feminist,1924
16,4,feminist,1924
17,1,feminist,1925
17,2,feminist,1925
18,3,feminist,1925
18,4,feminist,1925
21,1,feminist,1926
30,2,feminist,1926
17,4,feminist,1926
25,1,feminist,1927
22,2,feminist,1927
40,3,feminist,1927
36,4,feminist,1927
34,1,feminist,1928
32,2,feminist,1928
36,3,feminist,1928
28,4,feminist,1928
18,1,feminist,1929
22,2,feminist,1929
33,3,feminist,1929
16,4,feminist,1929
33,1,feminist,1930
32,2,feminist,1930
21,3,feminist,1930
23,4,feminist,1930
26,1,feminist,1931
25,2,feminist,1931
19,3,feminist,1931
19,4,feminist,1931
20,1,feminist,1932
19,2,feminist,1932
16,3,feminist,1932
26,4,feminist,1932
26,1,feminist,1933
13,2,feminist,1933
22,3,feminist,1933
21,4,feminist,1933
22,1,feminist,1934
14,2,feminist,1934
22,3,feminist,1934
21,4,feminist,1934
21,1,feminist,1935
18,2,feminist,1935
20,3,feminist,1935
22,4,feminist,1935
26,1,feminist,1936
29,2,feminist,1936
11,3,feminist,1936
25,4,feminist,1936
20,1,feminist,1937
15,2,feminist,1937
12,3,feminist,1937
23,4,feminist,1937
18,1,feminist,1938
11,2,feminist,1938
17,3,feminist,1938
24,4,feminist,1938
25,1,feminist,1939
16,2,feminist,1939
11,3,feminist,1939
23,4,feminist,1939
24,1,feminist,1940
21,2,feminist,1940
13,3,feminist,1940
7,4,feminist,1940
12,1,feminist,1941
14,2,feminist,1941
10,3,feminist,1941
14,4,feminist,1941
13,1,feminist,1942
13,2,feminist,1942
18,3,feminist,1942
14,4,feminist,1942
15,1,feminist,1943
11,2,feminist,1943
5,3,feminist,1943
11,4,feminist,1943
11,1,feminist,1944
15,2,feminist,1944
8,3,feminist,1944
10,4,feminist,1944
7,1,feminist,1945
6,2,feminist,1945
4,3,feminist,1945
12,4,feminist,1945
8,1,feminist,1946
6,2,feminist,1946
8,3,feminist,1946
11,4,feminist,1946
13,1,feminist,1947
9,2,feminist,1947
7,3,feminist,1947
4,4,feminist,1947
13,1,feminist,1948
5,2,feminist,1948
7,3,feminist,1948
7,4,feminist,1948
8,1,feminist,1949
8,2,feminist,1949
8,3,feminist,1949
14,4,feminist,1949
8,1,feminist,1950
9,2,feminist,1950
11,3,feminist,1950
12,4,feminist,1950
12,1,feminist,1951
10,2,feminist,1951
13,3,feminist,1951
6,4,feminist,1951
7,1,feminist,1952
8,2,feminist,1952
7,3,feminist,1952
7,4,feminist,1952
14,1,feminist,1953
8,2,feminist,1953
12,3,feminist,1953
7,4,feminist,1953
10,1,feminist,1954
9,2,feminist,1954
10,3,feminist,1954
6,4,feminist,1954
8,1,feminist,1955
4,2,feminist,1955
10,3,feminist,1955
3,4,feminist,1955
9,1,feminist,1956
6,2,feminist,1956
10,3,feminist,1956
9,4,feminist,1956
12,1,feminist,1957
8,2,feminist,1957
6,3,feminist,1957
12,4,feminist,1957
4,1,feminist,1958
7,2,feminist,1958
2,3,feminist,1958
3,4,feminist,1958
6,1,feminist,1959
12,2,feminist,1959
3,3,feminist,1959
5,4,feminist,1959
6,1,feminist,1960
