hits,quarter,term,year
0,1,feminist movement NOT black,1900
0,2,feminist movement NOT black,1900
0,3,feminist movement NOT black,1900
0,4,feminist movement NOT black,1900
0,1,feminist movement NOT black,1901
0,2,feminist movement NOT black,1901
0,3,feminist movement NOT black,1901
0,4,feminist movement NOT black,1901
0,1,feminist movement NOT black,1902
0,2,feminist movement NOT black,1902
0,3,feminist movement NOT black,1902
0,4,feminist movement NOT black,1902
0,1,feminist movement NOT black,1903
0,2,feminist movement NOT black,1903
0,3,feminist movement NOT black,1903
0,4,feminist movement NOT black,1903
0,1,feminist movement NOT black,1904
0,2,feminist movement NOT black,1904
0,3,feminist movement NOT black,1904
0,4,feminist movement NOT black,1904
0,1,feminist movement NOT black,1905
0,2,feminist movement NOT black,1905
0,3,feminist movement NOT black,1905
0,4,feminist movement NOT black,1905
0,1,feminist movement NOT black,1906
0,2,feminist movement NOT black,1906
0,3,feminist movement NOT black,1906
0,4,feminist movement NOT black,1906
0,1,feminist movement NOT black,1907
0,2,feminist movement NOT black,1907
0,3,feminist movement NOT black,1907
0,4,feminist movement NOT black,1907
0,1,feminist movement NOT black,1908
0,2,feminist movement NOT black,1908
0,3,feminist movement NOT black,1908
0,4,feminist movement NOT black,1908
0,1,feminist movement NOT black,1909
0,2,feminist movement NOT black,1909
0,3,feminist movement NOT black,1909
0,4,feminist movement NOT black,1909
0,1,feminist movement NOT black,1910
0,2,feminist movement NOT black,1910
0,3,feminist movement NOT black,1910
0,4,feminist movement NOT black,1910
0,1,feminist movement NOT black,1911
0,2,feminist movement NOT black,1911
0,3,feminist movement NOT black,1911
0,4,feminist movement NOT black,1911
2,1,feminist movement NOT black,1912
0,2,feminist movement NOT black,1912
0,3,feminist movement NOT black,1912
1,4,feminist movement NOT black,1912
0,1,feminist movement NOT black,1913
0,2,feminist movement NOT black,1913
0,3,feminist movement NOT black,1913
0,4,feminist movement NOT black,1913
3,1,feminist movement NOT black,1914
2,2,feminist movement NOT black,1914
0,3,feminist movement NOT black,1914
